,Mean Interarrival,Mean Wait Time,Max Wait Time,Mean Service Time,Mean System Time,Overtime Jobs
824,0.03481325297488487,9.277967424642665e-07,0.0002662776650872445,0.03690909706569682,0.03691002486243927,1
825,0.0327481695284143,5.930474708439277e-05,0.006783268997222869,0.03643671848886677,0.0364960232359512,0
826,0.03114634723293922,0.0001296174416428343,0.01483736973814076,0.03741875979473954,0.037548377236382394,0
827,0.0335889977997878,5.912139344212217e-06,0.0008307650207772244,0.03985607912712556,0.03986199126646976,0
828,0.03503231300621754,2.3250553277664036e-05,0.0036975261433234152,0.03821397085276968,0.038237221406047336,1
829,0.03644214629866526,3.379902335231705e-05,0.002737250337776942,0.03996406085450164,0.03999785987785397,1
830,0.03351166238073778,0.00011362286429622615,0.010220129593461635,0.03807125371988119,0.03818487658417742,0
831,0.03543782814396306,2.9019717198972103e-06,0.0008183560250110133,0.03701050925964266,0.03701341123136256,1
832,0.031168575865610827,0.0,0.0,0.03813559063958776,0.03813559063958776,1
833,0.03139435402696526,7.760584409658454e-05,0.013056452164846633,0.03858992094266164,0.038667526786758194,2
834,0.03448171658253974,6.236859578448344e-06,0.0012612520877555156,0.037659023936825194,0.03766526079640364,2
835,0.034096408596356105,1.3820572109666993e-05,0.004049427628132429,0.037933937959218504,0.03794775853132815,1
836,0.03253209169197056,8.680749764391294e-06,0.00245099945282945,0.037317091104983935,0.03732577185474832,0
837,0.033811656402506475,4.775077107597079e-05,0.006613493469340703,0.037046241364975016,0.037093992136050996,0
838,0.031317914967402966,6.212311228123216e-05,0.010151369516987252,0.03803328523562721,0.03809540834790849,1
839,0.03341083497161406,8.700044021966627e-06,0.0025752130305021215,0.03754687693825999,0.037555576982281944,0
840,0.03194426457303511,0.00013161070087088013,0.009634330138127534,0.03781394151873991,0.037945552219610774,0
841,0.03142075935455274,3.4397590128715415e-05,0.010159617935985743,0.036710453835090466,0.036744851425219195,0
842,0.03569585055558744,0.0,0.0,0.04070657619423099,0.040706576194231,0
843,0.034006165532060484,2.1686095850361636e-05,0.003663451759910785,0.03692572058049396,0.03694740667634432,0
844,0.030459921651725938,5.0816491134156696e-05,0.01027271601343327,0.03673003511521504,0.0367808516063492,0
845,0.029993743592325067,2.9223757540797003e-05,0.003043877206375889,0.03756650951643844,0.03759573327397923,0
846,0.029401325584224435,1.492772434776765e-05,0.002353434313318914,0.036737460076652004,0.036752387800999806,0
847,0.032465339165466435,1.0203438590916151e-05,0.003122252208820342,0.03867523139155455,0.03868543483014546,0
848,0.031642251517369206,5.514045312712788e-05,0.005543095441768564,0.03822927836548498,0.03828441881861213,0
849,0.033993835698725904,2.111430657206147e-05,0.0035746164865395613,0.03835590182897154,0.038377016135543604,1
850,0.0341867061289889,7.600061224470086e-05,0.007836448162443332,0.03866255789645949,0.038738558508704196,0
851,0.03066269553007352,6.52977719186933e-05,0.00795972300278791,0.037121993592282757,0.03718729136420144,0
852,0.034123104119849666,0.0,0.0,0.03823510652489567,0.038235106524895646,1
853,0.0326184625890458,2.448396575376613e-05,0.004551171450463624,0.03858158957363555,0.03860607353938935,0
854,0.03490437345166713,4.141128423872166e-05,0.005186849400284244,0.03859386155805785,0.03863527284229657,0
855,0.03614352122633352,0.0,0.0,0.04024949327580396,0.04024949327580394,1
856,0.03153169745526548,8.277822480808343e-05,0.005310769649247149,0.03802380523713758,0.03810658346194565,0
857,0.03332155308147557,2.5494020467124953e-05,0.003628380877638282,0.038355288641224776,0.03838078266169189,1
858,0.030310526508043993,1.6780788033175283e-05,0.005520879262914669,0.037223936479862614,0.037240717267895775,1
859,0.0340385531054901,2.961779003171599e-05,0.005073477002727644,0.0395051267781338,0.03953474456816554,0
860,0.03156038537038449,3.855796617221258e-05,0.004800129717364765,0.03669457868131615,0.036733136647488326,0
861,0.036889593683921335,7.60525221711369e-06,0.0010786847107269182,0.039261183360710515,0.039268788612927624,0
862,0.03505660314754157,2.1706180335042728e-05,0.006164555215152134,0.03818587916035529,0.03820758534069035,0
863,0.03173195847509438,1.0224234116682807e-06,0.0002457880995683226,0.037378373481453814,0.03737939590486552,0
864,0.03967957835389655,4.609968982715622e-05,0.0044297389660421516,0.038591667668270296,0.03863776735809742,0
865,0.03455359689056285,3.4208355076829927e-05,0.007371084495870761,0.038816023769794365,0.03885023212487116,0
866,0.03275597336980634,0.0,0.0,0.03800218594596243,0.03800218594596241,0
